城市,景点名,地点,距离,坐标,评论数,评论分,热评分,封面,是否免费,价格,原价,类别信息,标签,是否5A
上海,西岸美术馆,徐家汇地区,距市中心7.1km,"31.173712, 121.470201",97,4.5,4.0,https://dimg04.c-ctrip.com/images/0101g120004n1uij1DC6B.jpg,True,0,0,,"特色展馆, 场馆展馆",
桐乡,乌镇,桐乡 · 乌镇西栅景区内/乌村,,"30.753855, 120.495048",14773,4.5,8.5,https://dimg04.c-ctrip.com/images/0104s12000f6t3031506D.jpg,False,100.0,100.0,2024中国100必打卡景点,"古镇古村, 夜游观景",5A
上海,崇明岛,崇明岛/长兴岛/横沙岛,距市中心41.5km,"31.582602, 121.64164",3,4.7,4.1,https://dimg04.c-ctrip.com/images/1me3z12000dyalzm14E46.jpg,False,0,0,,,
上海,奇梦之光幻影秀,迪士尼度假区,距市中心20.2km,"31.14955, 121.66611",103,4.8,4.0,https://dimg04.c-ctrip.com/images/10010700000025soo91A8.jpg,False,0,0,,"演出, 现场演出",
上海,上海体育场,徐家汇地区,距市中心6.1km,"31.188228, 121.449391",87,4.6,4.0,https://dimg04.c-ctrip.com/images/100l080000002yyq3045D.jpg,True,0,0,,场馆展馆,
上海,上海 · 音乐剧《狂炎奏鸣曲》,人民广场地区,距市中心579m,"31.241427, 121.48147",0,0.0,4.0,https://dimg04.c-ctrip.com/images/0102912000et5iqvj2747.png,False,0,0,,"演出, 话剧",
上海,上海 · 高野洸 5th Anniversary Live Tour 《mile》～2nd mile～,新国际博览中心/世博园,距市中心5.2km,"31.19, 121.48",0,0.0,4.0,https://dimg04.c-ctrip.com/images/0101s12000idt81d4F951.jpg,False,0,0,,演唱会,
上海,上海 · Ludovico Einaudi演唱会,前滩,距市中心8.9km,"31.156571, 121.49152",0,0.0,4.0,https://dimg04.c-ctrip.com/images/fd/tg/g1/M0A/AE/87/CghzfVW7IAaAXzNyAABDtNopEkY986.jpg,False,0,0,,音乐会,
上海,上海 · 话剧《庭前》,人民广场地区,距市中心209m,"31.235344, 121.478399",0,0.0,4.0,https://dimg04.c-ctrip.com/images/0104d12000imagh6oD6FB.jpg,False,0,0,,"演出, 话剧",
上海,《雄狮少年2》取景地,上海,中国,"31.245414, 121.506379",0,0.0,4.0,https://dimg04.c-ctrip.com/images/100w1f000001gw9498A72.jpg,False,0,0,,,
上海,长风公园,长风公园地区,距市中心7.3km,"31.230279, 121.403703",561,4.5,4.0,https://dimg04.c-ctrip.com/images/0100f12000f6rcorgC59A.jpg,True,0,0,,"遛娃宝藏地, 踏青必去",4A
上海,上海 · 环境式古风音乐剧《梦微之》,人民广场地区,距市中心614m,"31.241695, 121.481737",0,0.0,4.0,https://dimg04.c-ctrip.com/images/0104o12000cpbqgfyB279.png,False,0,0,,"演出, 话剧",
上海,复兴公园,淮海路/新天地地区,距市中心1.6km,"31.222944, 121.475676",332,4.6,4.0,https://dimg04.c-ctrip.com/images/0105x12000apwq15dCCD0.jpg,True,0,0,,踏青必去,
上海,上海邮轮中心,吴淞口国际邮轮港,距市中心19.5km,"31.408816, 121.511765",4,5.0,4.0,https://dimg04.c-ctrip.com/images/0102512000f6qgkwnB996.jpg,False,0,0,,,
上海,汤连得温泉馆（118店）,长风公园地区,距市中心9.3km,"31.236084, 121.382118",229,4.6,4.0,https://dimg04.c-ctrip.com/images/350r1a0000019gl1p1D47.jpg,False,99.0,189.0,,"遛娃宝藏地, 洗浴泡汤",
上海,上海 · 爱乐汇2025烛光电影音乐会 “爱乐之城·爱有天意·一生所爱”,静安寺/南京西路,距市中心2.1km,"31.23306, 121.458379",0,0.0,4.0,https://dimg04.c-ctrip.com/images/0105r12000hqyxlme0719.png,False,0,0,,音乐会,
上海,上海 · 驻场音乐剧《星图》,淮海路/新天地地区,距市中心584m,"31.233992, 121.485807",0,0.0,4.0,https://dimg04.c-ctrip.com/images/0100a12000et5iblcBA0F.png,False,0,0,,"演出, 话剧",
上海,上海 · 开心麻花爆笑客厅喜剧《空降未婚妻》,江湾/五角场商业区,距市中心8.8km,"31.305528, 121.524222",0,0.0,4.0,https://dimg04.c-ctrip.com/images/0103z12000flo9ssuC470.png,False,0,0,,"演出, 话剧",
上海,甜爱路,四川北路商业区,距市中心4.0km,"31.270903, 121.489982",280,4.5,4.0,https://dimg04.c-ctrip.com/images/10091f000001gd7go006E.jpg,True,0,0,,城市漫步,
上海,上海上引+,四川北路商业区,距市中心2.8km,"31.261345, 121.476012",24,4.5,4.0,https://dimg04.c-ctrip.com/images/1lo2712000baed3etB5EF.png,False,0,0,,洗浴泡汤,
上海,上海磁浮交通科技馆(龙阳路店),新国际博览中心/世博园,距市中心8.6km,"31.209148, 121.564921",53,4.7,4.0,https://dimg04.c-ctrip.com/images/0100o12000f6t61p29955.jpg,True,0,0,,科技馆,
上海,上海交通大学-校史博物馆(徐汇校区),徐家汇地区,距市中心5.0km,"31.205239, 121.442301",42,4.7,4.0,https://dimg04.c-ctrip.com/images/100t0c000000623qt084E.jpg,True,0,0,,"博物馆, 场馆展馆",
上海,上海　·　话剧《清明上河图密码》,佘山/松江大学城,距市中心34.5km,"31.006277, 121.237682",0,0.0,3.9,https://dimg04.c-ctrip.com/images/0104n12000imaimxn19E2.png,False,0,0,,"演出, 话剧",
上海,【上海】音乐剧《道林格雷的画像》,人民广场地区,距市中心209m,"31.235344, 121.478399",0,0.0,4.0,https://dimg04.c-ctrip.com/images/0105i12000ima1gsxF8A9.jpg,False,0,0,,"演出, 话剧",
上海,中共二大会址纪念馆,静安寺/南京西路,距市中心943m,"31.230348, 121.473354",0,0,,https://dimg04.c-ctrip.com/images/01010120009hzq8c7AF4B.jpg,True,0,0,,,5A
上海,川沙古镇,迪士尼度假区,距市中心22.4km,"31.202471, 121.712141",32,4.1,3.9,https://dimg04.c-ctrip.com/images/0103n1200094130tcCFCF.jpg,True,0,0,,古镇古村,
上海,周公馆,淮海路/新天地地区,距市中心1.9km,"31.22027, 121.474863",198,0,3.9,https://dimg04.c-ctrip.com/images/0104b12000f6trpvtE082.jpg,True,0,0,,历史建筑,
上海,火山漂流,滴水湖临港地区,距市中心54.6km,"30.917198, 121.913909",56,4.7,3.9,https://dimg04.c-ctrip.com/images/0100z120009bwuaat6DE7.jpg,False,0,0,,漂流,
上海,上海 · 沪语精品场《笑侃80 · 90》上海话脱口秀,北外滩地区,距市中心1.6km,"31.250449, 121.478162",0,0.0,4.1,https://dimg04.c-ctrip.com/images/0106f12000ig0jcdt766C.jpg,False,0,0,,"演出, 脱口秀",
上海,上海 · 橘子脱口秀｜周三、五、六、日精品秀,人民广场地区,距市中心571m,"31.241396, 121.481231",7,4.7,3.9,https://dimg04.c-ctrip.com/images/0106b1200093yl5xoCC3D.png,False,69.0,0.0,,"演出, 脱口秀",
上海,上海 · 耿子博导演作品 环境式沉浸舞蹈剧场《九尾古董店》,人民广场地区,距市中心575m,"31.23984, 121.484635",0,0.0,3.9,https://dimg04.c-ctrip.com/images/0103r12000et5iska5518.png,False,0,0,,"演出, 沉浸式戏剧",
上海,宝龙美术馆,七宝古镇,距市中心13.6km,"31.164081, 121.364363",269,4.6,3.9,https://dimg04.c-ctrip.com/images/100b1f000001gson03AB2.jpg,False,0,0,,"特色展馆, 夜游观景",
上海,田子坊石库门,打浦桥地区,距市中心2.5km,"31.214837, 121.475066",145,4.7,3.9,https://dimg04.c-ctrip.com/images/0100d12000f6q6604B30D.jpg,True,0,0,,历史建筑,
上海,纪念吴昌硕诞辰180周年艺术大展《海上明月》,新国际博览中心/世博园,距市中心5.5km,"31.190005, 121.501315",0,0.0,4.0,https://dimg04.c-ctrip.com/images/0105d12000ihj97hy0E9F.png,False,0,0,,"特色展馆, 展览",
上海,上海 · 沉浸式惊悚悬疑音乐剧《怪物》,人民广场地区,距市中心568m,"31.239768, 121.484609",0,0.0,3.9,https://dimg04.c-ctrip.com/images/0103q12000fcwds1zACC0.png,False,0,0,,"演出, 话剧",
上海,鹏新嘉定海洋世界,嘉定新城,距市中心22.0km,"31.334406, 121.280216",294,4.3,3.9,https://dimg04.c-ctrip.com/images/0104812000f6uggrnB2D7.jpg,False,118.0,180.0,,遛娃宝藏地,
上海,天马山公园,佘山/松江大学城,距市中心34.9km,"31.079986, 121.162899",766,4.6,3.9,https://dimg04.c-ctrip.com/images/0106c120009qy2r0tB570.jpg,False,10.0,10.0,,"踏青必去, 登高爬山",
上海,迪士尼冬日奇幻冰雪节,迪士尼度假区,距市中心20.5km,"31.146785, 121.667662",0,0.0,3.9,https://dimg04.c-ctrip.com/images/0106u12000gieoip9A40B.png,False,0,0,,节庆,
上海,沙美大楼,外滩核心区,距市中心1.7km,"31.24661, 121.493144",34,4.7,3.9,https://dimg04.c-ctrip.com/images/0102p12000g8jq8yg77C9.jpg,False,0,0,,历史建筑,
上海,上海图书馆(东馆),新国际博览中心/世博园,距市中心7.1km,"31.226151, 121.553598",56,4.8,3.9,https://dimg04.c-ctrip.com/images/0105n120009e41p375651.jpg,True,0,0,,,
上海,上海 · 音乐剧《疯子与赞美诗》,人民广场地区,距市中心599m,"31.241487, 121.482001",0,0.0,3.9,https://dimg04.c-ctrip.com/images/1me5z324x8wgalz186DEB.jpg,False,0,0,,"演出, 话剧",
上海,上海当代艺术馆,人民广场地区,距市中心134m,"31.23735, 121.479416",224,4.6,3.9,https://dimg04.c-ctrip.com/images/0103a12000f6rd94rE230.jpg,False,0,0,,"特色展馆, 场馆展馆",
上海,上海滨江森林公园,浦东外高桥地区,距市中心17.5km,"31.385829, 121.536253",1922,4.7,3.9,https://dimg04.c-ctrip.com/images/1lo2g12000dku3gnx9931.jpg,True,0,0,,"遛娃宝藏地, 踏青必去",
上海,永康路,衡山路地区,距市中心2.7km,"31.216914, 121.463763",252,4.9,3.9,https://dimg04.c-ctrip.com/images/0102212000f6sfrldF3D6.jpg,True,0,0,,城市漫步,
上海,【上海】音乐剧《致爱》限时驻演,人民广场地区,距市中心566m,"31.239702, 121.484648",0,0.0,3.8,https://dimg04.c-ctrip.com/images/0102212000ga9g9neC680.png,False,0,0,,"演出, 话剧",
上海,ART021上海廿一当代艺术博览会,静安寺/南京西路,距市中心2.1km,"31.230961, 121.459249",0,0.0,3.9,https://dimg04.c-ctrip.com/images/0102h12000imbr1osF207.png,False,0,0,,"特色展馆, 展览",
上海,虹桥t2贵宾俱乐部,虹桥机场/国家会展中心,距市中心14.4km,"31.20075, 121.334829",3,5.0,3.8,https://dimg04.c-ctrip.com/images/1mh2t12000f8iknus7581.jpg,False,0,0,,,
上海,上海市工艺美术博物馆,衡山路地区,距市中心2.9km,"31.216576, 121.460803",175,4.6,3.8,https://dimg04.c-ctrip.com/images/0101f120009d3mafxE78F.jpg,False,0,0,,"特色展馆, 博物馆",
上海,海上花岛玫瑰汤泉,崇明岛/长兴岛/横沙岛,距市中心54.6km,"31.725481, 121.516224",15,4.5,4.2,https://dimg04.c-ctrip.com/images/0100y120008ifmo3qD7B1.jpg,False,59.9,88.0,上海温泉景点榜 No.1,"泡温泉, 洗浴泡汤",
上海,《长乐未央》中国航海博物馆迎春展,滴水湖临港地区,距市中心56.5km,"30.902539, 121.926041",0,0.0,4.1,https://dimg04.c-ctrip.com/images/0104d12000in2ophzD0E4.png,False,0,0,,"特色展馆, 展览",
上海,【上海】《真是个马戏团》关于考尔德的工坊式装置展,徐家汇地区,距市中心7.1km,"31.173712, 121.470201",1,4.0,3.8,https://dimg04.c-ctrip.com/images/0100m12000eb2a9nhE63B.jpg,False,60.0,0.0,,"特色展馆, 展览",
上海,上海 · 话剧《苍穹》,淮海路/新天地地区,距市中心3.6km,"31.220075, 121.447556",0,0.0,3.9,https://dimg04.c-ctrip.com/images/0102o12000iphobqt56DA.png,False,0,0,,"演出, 话剧",
上海,上海 · 全景沉浸互动剧场《大真探·赵赶鹅》,四川北路商业区,距市中心2.5km,"31.256281, 121.491304",0,0.0,3.8,https://dimg04.c-ctrip.com/images/0102g12000gw2wcju7F28.jpg,False,0,0,,"演出, 沉浸式戏剧",
上海,2025光明田原 IRONMAN 70.3 上海站,崇明岛/长兴岛/横沙岛,距市中心58.2km,"31.755038, 121.402073",0,0.0,3.8,https://dimg04.c-ctrip.com/images/0102h12000iiwtwz030EE.jpg,False,0,0,,赛事,
上海,上海 · XMASwu吴骜 新专辑《红雨RED RAIN》巡演,打浦桥地区,距市中心2.3km,"31.215922, 121.478515",0,0.0,3.9,https://dimg04.c-ctrip.com/images/0100k12000cf1paz9C289.png,False,0,0,,livehouse,
上海,上海航宇科普中心,上海火车南站地区,距市中心12.3km,"31.141859, 121.412444",131,4.5,3.8,https://dimg04.c-ctrip.com/images/0100d12000f6q5fgl302C.jpg,False,0,0,,科技馆,
上海,上海 · 仙羽 2025《做梦日记》巡回演唱会,打浦桥地区,距市中心2.3km,"31.215922, 121.478515",0,0.0,3.8,https://dimg04.c-ctrip.com/images/0100k12000cf1paz9C289.png,False,0,0,,livehouse,
上海,毛泽东旧居,静安寺/南京西路,距市中心1.3km,"31.232433, 121.46698",0,0,,https://dimg04.c-ctrip.com/images/0585v12000b245kvnC946.jpg,True,0,0,,,
上海,月湖雕塑公园,佘山/松江大学城,距市中心29.2km,"31.106415, 121.214247",677,4.2,3.8,https://dimg04.c-ctrip.com/images/0105x1200086th2sgB96D.jpg,False,95.0,100.0,,"遛娃宝藏地, 踏青必去",4A
上海,沉香阁,豫园地区,距市中心1.6km,"31.232889, 121.496675",516,4.7,3.8,https://dimg04.c-ctrip.com/images/01011120008innsa5FD61.jpg,False,0,0,,历史建筑,
上海,上海 · 阿朵原创舞台剧《天生傲骨》,上海火车南站地区,距市中心7.5km,"31.169562, 121.472117",0,0.0,3.8,https://dimg04.c-ctrip.com/images/0105z12000i2q5h7d2E17.png,False,280.0,280.0,,"演出, 话剧",
上海,爱丽丝梦游仙境迷宫,迪士尼度假区,距市中心20.2km,"31.150436, 121.666453",113,4.6,3.8,https://dimg04.c-ctrip.com/images/10041f000001gp8khB681.jpg,False,0,0,,,
上海,南汇嘴观海公园,滴水湖临港地区,距市中心61.3km,"30.888463, 121.97951",119,4.2,3.8,https://dimg04.c-ctrip.com/images/0102512000f6sfrmpA7E0.jpg,True,0,0,,"踏青必去, 海滨沙滩",
上海,奈尔宝家庭中心(豫园店),豫园地区,距市中心1.7km,"31.232432, 121.497491",6,5.0,3.8,https://dimg04.c-ctrip.com/images/1lo2912000bxxcwqqEC3E.jpg,False,100.0,100.0,,儿童乐园,
苏州,山塘街,,距上海83.3km,"31.32316, 120.609569",1949,4.4,7.2,https://dimg04.c-ctrip.com/images/100q11000000r35vbA4A6.jpg,True,0,0,2024中国100夜游景点,"遛娃宝藏地, 城市漫步",4A
上海,上海外滩星空艺术馆,人民广场地区,距市中心583m,"31.241345, 121.48198",1687,4.3,3.8,https://dimg04.c-ctrip.com/images/1lo6812000ekmekly08A2.jpg,False,59.9,120.0,,"遛娃宝藏地, 特色展馆",
上海,万代南梦宫上海文化中心 梦想剧场,长寿路商业区,距市中心3.8km,"31.255425, 121.446491",0,0.0,3.8,https://dimg04.c-ctrip.com/images/0103u12000bi7oulgC9B8.png,False,0,0,,"演出, 场馆展馆",
上海,巴斯光年星际营救,迪士尼度假区,距市中心20.1km,"31.147324, 121.664155",51,4.7,3.8,https://dimg04.c-ctrip.com/images/100m1f000001gzmko989F.jpg,False,0,0,,,
上海,百乐门,静安寺/南京西路,距市中心2.9km,"31.229994, 121.450584",64,4.6,3.8,https://dimg04.c-ctrip.com/images/0102t120008z0wz6a7FB3.jpg,False,0,0,,"历史建筑, 演出",
上海,东一美术馆,外滩核心区,距市中心1.7km,"31.239188, 121.498025",26,4.6,3.7,https://dimg04.c-ctrip.com/images/0106812000f6s3gjiBF89.jpg,False,0,0,,"特色展馆, 场馆展馆",
上海,2025滴水湖烟花秀,滴水湖临港地区,距市中心58.0km,"30.903569, 121.947301",0,0.0,3.8,https://dimg04.c-ctrip.com/images/0100912000i53fxrx65FD.png,False,0,0,,节庆,
上海,静安别墅,静安寺/南京西路,距市中心1.5km,"31.23378, 121.464673",334,4.7,3.8,https://dimg04.c-ctrip.com/images/100s1f000001gx445220C.jpg,True,0,0,,历史建筑,
上海,闻道园,顾村公园地区,距市中心25.7km,"31.444077, 121.36357",265,4.0,3.8,https://dimg04.c-ctrip.com/images/0103y12000f6q5jp59547.jpg,False,40.0,160.0,,"踏青必去, 园林花园",4A
上海,上海 · 话剧九人民国知识分子戏剧《四张机》,人民广场地区,距市中心860m,"31.243635, 121.483088",0,0.0,3.8,https://dimg04.c-ctrip.com/images/0105112000irhvortC463.png,False,0,0,,"演出, 话剧",
上海,北外滩滨江绿地,北外滩地区,距市中心3.2km,"31.253507, 121.507602",158,4.8,3.8,https://dimg04.c-ctrip.com/images/0101g12000f3vwget7BFA.jpg,True,0,0,北外滩旅游度假区夜游必打卡榜 No.2,"地标观景, 夜游观景",
上海,南浦大桥,,距市中心4.1km,"31.211022, 121.512356",196,4.6,3.8,https://dimg04.c-ctrip.com/images/0100r120008c4gqff10FB.jpg,True,0,0,,"地标观景, 夜游观景",
太仓,阿尔卑斯雪世界,,距上海36.6km,"31.410269, 121.152687",3804,4.9,6.2,https://dimg04.c-ctrip.com/images/0100n12000f6uo5mlA9E5.png,False,188.0,198.0,江苏滑雪景点榜 No.1,"冰雪乐园, 室内滑雪",
太仓,太仓阿尔卑斯国际度假区,,距上海36.6km,"31.416498, 121.157779",29,4.8,6.2,https://dimg04.c-ctrip.com/images/0105b12000f6pobtq5652.png,False,0,0,苏州必打卡景点榜 No.17,,
上海,汽车博览公园,嘉定新城,距市中心29.0km,"31.284671, 121.180224",81,4.7,3.7,https://dimg04.c-ctrip.com/images/0101s120008jk7awp3B99.jpg,True,0,0,,,4A
上海,上海 · “海阔天空”纪念Beyond黄家驹·32周年金曲演唱会,人民广场地区,距市中心860m,"31.243635, 121.483088",0,0.0,3.8,https://dimg04.c-ctrip.com/images/0103g12000ieoby4jF8BC.png,False,0,0,,演唱会,
上海,上海消防博物馆,中山公园商业区,距市中心6.1km,"31.224257, 121.417659",142,4.7,3.7,https://dimg04.c-ctrip.com/images/0585112000b243ziw53AF.jpg,True,0,0,,"博物馆, 场馆展馆",
上海,百诺巧克力博物馆,顾村公园地区,距市中心13.0km,"31.327338, 121.395568",3,5.0,3.7,https://dimg04.c-ctrip.com/images/0105612000f6updluD114.jpg,True,0,0,,"博物馆, 场馆展馆",
上海,老上海1930风情街,人民广场地区,距市中心232m,"31.237426, 121.482317",118,4.3,3.7,https://dimg04.c-ctrip.com/images/100f0d0000006rjvgD982.jpg,True,0,0,,城市漫步,
上海,上海 · 日语原版舞台剧《千与千寻》,衡山路地区,距市中心2.3km,"31.218429, 121.467599",0,0.0,3.7,https://dimg04.c-ctrip.com/images/0104j12000ikmjdziC046.jpg,False,180.0,0,,演唱会,
上海,上海 · 沉浸式东野圭吾青春热血推理话剧《放课后》,人民广场地区,距市中心486m,"31.234419, 121.475685",0,0.0,3.7,https://dimg04.c-ctrip.com/images/0105o12000et51j58A358.png,False,0,0,,"演出, 话剧",
上海,第57届博洛尼亚插画展中国巡展·上海站,徐家汇地区,距市中心6.7km,"31.180519, 121.453796",0,0.0,3.7,https://dimg04.c-ctrip.com/images/0102r12000hu9tqm68CAE.webp,False,0,0,,"特色展馆, 展览",
上海,上海 · 音乐剧《雄狮少年》,衡山路地区,距市中心3.2km,"31.21199, 121.462183",0,0.0,3.7,https://dimg04.c-ctrip.com/images/0106a12000ho7nnodBEB2.png,False,0,0,,"演出, 话剧",
上海,闵行博物馆,七宝古镇,距市中心13.4km,"31.166596, 121.365556",102,4.7,3.7,https://dimg04.c-ctrip.com/images/0102712000f6sgpndE343.jpg,True,0,0,,"博物馆, 场馆展馆",
上海,上海 · 玩库·沉浸式角色扮演儿童剧《冰雪女王》,北外滩地区,距市中心4.4km,"31.256638, 121.520402",0,0.0,3.7,https://dimg04.c-ctrip.com/images/0102u12000et6a5vg8D1D.png,False,0,0,,"演出, 沉浸式戏剧",
上海,上生新所,衡山路地区,距市中心5.0km,"31.214957, 121.434002",340,4.4,3.7,https://dimg04.c-ctrip.com/images/1A0l1a0000019c3ti420D.jpg,True,0,0,,,
上海,长兴岛,崇明岛/长兴岛/横沙岛,距市中心29.9km,"31.385953, 121.740589",57,4.3,3.7,https://dimg04.c-ctrip.com/images/0102112000f6rc05p64A2.jpg,False,0,0,,岛屿漫步,
上海,奇想花园,迪士尼度假区,距市中心20.3km,"31.148937, 121.666965",64,4.8,3.7,https://dimg04.c-ctrip.com/images/100d1f000001goufpFF7B.jpg,False,0,0,,游乐场,
上海,张园,静安寺/南京西路,距市中心1.4km,"31.234154, 121.466246",100,4.5,3.7,https://dimg04.c-ctrip.com/images/1A0u12000000sq213F9AE.jpg,False,0,0,,历史建筑,
上海,上海大剧院,人民广场地区,距市中心209m,"31.235344, 121.478399",154,4.7,3.7,https://dimg04.c-ctrip.com/images/0105d120008j0skt3268C.jpg,True,0,0,,"演出, 场馆展馆",
上海,上海 · 伦敦西区英文原版话剧《少年派的奇幻漂流》,衡山路地区,距市中心2.3km,"31.218227, 121.468812",0,0.0,3.7,https://dimg04.c-ctrip.com/images/0102d12000iev252oAD3E.jpg,False,0,0,,"演出, 话剧",
上海,徐家汇观象台(上海气象博物馆),徐家汇地区,距市中心5.7km,"31.196521, 121.442585",34,4.6,3.7,https://dimg04.c-ctrip.com/images/0107212000f6ri55c1BBF.jpg,True,0,0,,"博物馆, 场馆展馆",
上海,上海万达汽车乐园,青浦朱家角/东方绿舟,距市中心38.6km,"31.141073, 121.090065",251,4.2,3.7,https://dimg04.c-ctrip.com/images/100c1f000001gsy8r3240.jpg,False,180.0,0,,"遛娃宝藏地, 游乐场",
上海,ORIENS LUMINA焕光森林•东方曦望,奉贤开发区,距市中心32.3km,"30.946494, 121.491888",84,4.5,3.8,https://dimg04.c-ctrip.com/images/0103q12000f6qh689B622.jpg,False,119.0,0,,"特色展馆, 夜游观景",
上海,上海 · 强沉浸式末日灾难音乐剧《末日迷途》,人民广场地区,距市中心604m,"31.241568, 121.481872",0,0.0,3.7,https://dimg04.c-ctrip.com/images/0103i12000g55k4jq2D8D.png,False,0,0,,"演出, 话剧",
上海,上海 · 超时空灵魂伴侣 音乐剧《阿尔托，梵高》,人民广场地区,距市中心575m,"31.239763, 121.484717",0,0.0,3.7,https://dimg04.c-ctrip.com/images/0106912000cpbqeu42D9B.png,False,0,0,,"演出, 话剧",
上海,浦东机场博物馆,浦东机场核心区,距市中心33.6km,"31.153171, 121.818661",62,4.5,3.7,https://dimg04.c-ctrip.com/images/0104b12000aovot4t969D.jpg,True,0,0,,"博物馆, 场馆展馆",
上海,上海儿童动物园,虹桥地区,距市中心11.3km,"31.198905, 121.370161",32,4.7,3.7,https://dimg04.c-ctrip.com/images/0101012000atmwgazE3C8.jpg,False,0,0,,,
上海,“璀璨星河”号游船,上海,中国,"31.256668, 121.446117",0,0.0,3.7,https://dimg04.c-ctrip.com/images/0100x12000f1v4cpa7173.jpg,False,0,0,,,
上海,外滩源,外滩核心区,距市中心1.9km,"31.246211, 121.495876",161,4.7,3.7,https://dimg04.c-ctrip.com/images/100u1f000001gq7nj2017.jpg,True,0,0,,历史建筑,
上海,小飞侠天空奇遇,迪士尼度假区,距市中心20.0km,"31.149507, 121.664335",62,4.7,3.7,https://dimg04.c-ctrip.com/images/0106612000f6ri5tt3C2F.jpg,False,0,0,,游乐场,
上海,《消失的法老》胡夫金字塔沉浸式探索体验展 上海站,人民广场地区,距市中心296m,"31.23419, 121.482126",0,0.0,3.6,https://dimg04.c-ctrip.com/images/0102h12000i1avjus31D2.png,False,0,0,,"特色展馆, 展览",
上海,上海悬空玻璃艺术馆,人民广场地区,距市中心1.2km,"31.242516, 121.490275",11,3.7,3.6,https://dimg04.c-ctrip.com/images/1lo6212000bxxhdko82D9.jpg,False,138.0,0,,"特色展馆, 场馆展馆",
上海,东方明珠游船码头,陆家嘴,距市中心2.7km,"31.231249, 121.507942",24,4.8,3.6,https://dimg04.c-ctrip.com/images/0102c12000bbdiy398FE9.jpg,True,0,0,,"夜游观景, 乘船游览 ",
上海,精绝七日—新疆尼雅遗址数字大展,淮海路/新天地地区,距市中心1.6km,"31.222008, 121.4817",1,4.0,3.6,https://dimg04.c-ctrip.com/images/1me5712000iqj6mbn4B7A.jpg,False,98.0,98.0,,"特色展馆, 展览",
上海,双子山,新国际博览中心/世博园,距市中心6.0km,"31.182523, 121.486186",41,4.6,3.7,https://dimg04.c-ctrip.com/images/0104s12000fhfizdn026B.jpg,True,0,0,,踏青必去,
上海,静安公园,静安寺/南京西路,距市中心2.7km,"31.228471, 121.453099",381,4.6,3.6,https://dimg04.c-ctrip.com/images/0103t120009d1irsi7080.jpg,True,0,0,,踏青必去,
上海,州桥老街,嘉定新城,距市中心27.2km,"31.389981, 121.257881",153,4.6,3.6,https://dimg04.c-ctrip.com/images/0100312000f6sg4dn0983.jpg,True,0,0,,城市漫步,4A
桐乡,西栅,桐乡 · 乌镇西栅景区内/乌村,,"30.756424, 120.49039",10126,4.5,7.9,https://dimg04.c-ctrip.com/images/100c1f000001gsxcq27C5.jpg,False,150.0,150.0,,"遛娃宝藏地, 古镇古村",
上海,喜玛拉雅美术馆,新国际博览中心/世博园,距市中心8.7km,"31.215181, 121.568386",143,4.2,3.6,https://dimg04.c-ctrip.com/images/1lo3f12000bby7gjr8429.jpg,False,168.0,0,,"特色展馆, 地标观景",
上海,迪士尼·皮克斯玩具总动员,迪士尼度假区,距市中心20.0km,"31.149807, 121.663643",49,4.6,3.6,https://dimg04.c-ctrip.com/images/100w0t000000iuz049180.jpg,False,0,0,,游乐场,
上海,丁香花园,淮海路/新天地地区,距市中心3.9km,"31.218712, 121.445551",146,4.6,3.6,https://dimg04.c-ctrip.com/images/100e1f000001gt0n77F6B.jpg,False,0,0,,"园林花园, 地标观景",
上海,上海虹口足球场,四川北路商业区,距市中心4.5km,"31.276609, 121.486909",124,4.6,3.6,https://dimg04.c-ctrip.com/images/100v1f000001h1dbkF1F8.jpg,True,0,0,,"赏花胜地, 场馆展馆",
湖州,南浔古镇,湖州 · 南浔景区内,,"30.881469, 120.436766",9922,4.6,7.8,https://dimg04.c-ctrip.com/images/01066120008f4zmc64950.jpg,True,0,0,2024中国100夜游景点,"遛娃宝藏地, 古镇古村",5A
苏州,平江路历史街区,,距上海80.3km,"31.319846, 120.64099",1202,4.6,6.8,https://dimg04.c-ctrip.com/images/1A0712000000t6pxsA28F.jpg,True,0,0,江苏夜游必打卡榜 No.15,"城市漫步, 夜游观景",4A
上海,季高兔窝窝PANCOAT乐园,佘山/松江大学城,距市中心28.8km,"31.10803, 121.217482",135,4.4,3.6,https://dimg04.c-ctrip.com/images/0104j120009zw0cjw5151.jpg,False,59.0,84.0,,儿童乐园,
上海,上海国际会议中心,陆家嘴,距市中心2.4km,"31.245151, 121.503475",97,4.7,3.6,https://dimg04.c-ctrip.com/images/0101m120009d0uu5n7B90.jpg,False,0,0,,地标观景,
上海,韩国街,光大会展中心/漕河泾地区,距市中心11.7km,"31.174888, 121.379892",72,4.5,3.6,https://dimg04.c-ctrip.com/images/0102b1200002cbotoE6A7.jpg,True,0,0,,城市漫步,
苏州,金鸡湖,,距上海73.9km,"31.317298, 120.70789",1202,4.5,6.6,https://dimg04.c-ctrip.com/images/0102j120008i9i9atE67B.jpg,True,0,0,江苏夜游必打卡榜 No.11,"遛娃宝藏地, 自然山水",5A
上海,“不止灯彩”豫园灯会30年暨中国灯彩艺术展,豫园地区,距市中心1.8km,"31.230994, 121.498625",0,0.0,3.6,https://dimg04.c-ctrip.com/images/0105512000cf2rv2lE2F0.png,False,0,0,,"特色展馆, 展览",
