序号,景区名称,客流数,舒适度,时间
602347,上海植物园,5997,舒适,2018/7/4 23:11
602348,上海鲁迅公园,1341,舒适,2018/7/4 23:11
602349,上海召稼楼景区,71,舒适,2018/7/4 23:11
602350,上海大观园,3,舒适,2018/7/4 23:11
602351,上海月湖雕塑公园,0,舒适,2018/7/4 23:11
602352,上海古猗园,0,舒适,2018/7/4 23:11
602353,上海老码头景区,461,舒适,2018/7/4 23:11
602354,上海植物园,5997,舒适,2018/7/4 23:10
602355,中国航海博物馆,43,舒适,2018/7/4 23:10
602356,东方假日田园,0,舒适,2018/7/4 23:10
602357,上海海湾国家森林公园,344,舒适,2018/7/4 23:10
602358,上海植物园,5997,舒适,2018/7/4 23:09
602359,上海田子坊景区,2026,较舒适,2018/7/4 23:09
602360,上海长风公园,0,舒适,2018/7/4 23:09
602361,上海鲁迅公园,1342,舒适,2018/7/4 23:09
602362,上海影视乐园,256,舒适,2018/7/4 23:09
602363,上海玻璃博物馆,0,舒适,2018/7/4 23:09
602364,上海老码头景区,495,舒适,2018/7/4 23:08
602365,上海植物园,5997,舒适,2018/7/4 23:08
602366,上海鲁迅公园,1344,舒适,2018/7/4 23:07
602367,上海影视乐园,200,舒适,2018/7/4 23:07
602368,上海植物园,5997,舒适,2018/7/4 23:06
602369,上海月湖雕塑公园,0,舒适,2018/7/4 23:06
602370,上海大观园,3,舒适,2018/7/4 23:06
602371,上海召稼楼景区,71,舒适,2018/7/4 23:06
602372,上海科技馆,0,舒适,2018/7/4 23:06
602373,上海古猗园,0,舒适,2018/7/4 23:06
602374,上海召稼楼景区,71,舒适,2018/7/4 23:06
602375,周浦花海,0,舒适,2018/7/4 23:06
602376,上海和平公园,1478,舒适,2018/7/4 23:05
602377,上海植物园,5997,舒适,2018/7/4 23:05
602378,东方假日田园,0,舒适,2018/7/4 23:05
602379,上海老码头景区,372,舒适,2018/7/4 23:05
602380,上海鲁迅公园,1346,舒适,2018/7/4 23:05
602381,上海植物园,5997,舒适,2018/7/4 23:04
602382,上海世纪公园,293,舒适,2018/7/4 23:04
602383,上海影视乐园,256,舒适,2018/7/4 23:04
602384,上海玻璃博物馆,0,舒适,2018/7/4 23:04
602385,上海鲁迅公园,1348,舒适,2018/7/4 23:03
602386,上海植物园,5997,舒适,2018/7/4 23:03
602387,上海田子坊景区,2024,较舒适,2018/7/4 23:03
602388,上海影视乐园,200,舒适,2018/7/4 23:02
602389,上海植物园,5997,舒适,2018/7/4 23:02
602390,上海老码头景区,249,舒适,2018/7/4 23:02
602391,上海鲁迅公园,1351,舒适,2018/7/4 23:01
602392,上海月湖雕塑公园,0,舒适,2018/7/4 23:01
602393,上海大观园,3,舒适,2018/7/4 23:01
602394,上海科技馆,0,舒适,2018/7/4 23:01
602395,上海植物园,5997,舒适,2018/7/4 23:01
602396,上海召稼楼景区,71,舒适,2018/7/4 23:01
602397,上海召稼楼景区,71,舒适,2018/7/4 23:01
602398,上海召稼楼景区,71,舒适,2018/7/4 23:01
602399,上海古猗园,0,舒适,2018/7/4 23:01
602400,上海都市菜园景区,27,舒适,2018/7/4 23:00
602401,东方假日田园,0,舒适,2018/7/4 23:00
602402,上海植物园,5997,舒适,2018/7/4 23:00
602403,上海鲜花港,11,舒适,2018/7/4 23:00
602404,上海中医药博物馆,103,舒适,2018/7/4 23:00
602405,碧海金沙景区,0,舒适,2018/7/4 23:00
602406,上海花米庄行乡村旅游景区,0,舒适,2018/7/4 23:00
602407,上海嘉定州桥,778,舒适,2018/7/4 23:00
602408,上海玉穗绿苑,0,舒适,2018/7/4 23:00
602409,上海市青少年校外活动营地——东方绿舟,2829,舒适,2018/7/4 23:00
602410,上海植物园,5997,舒适,2018/7/4 22:59
602411,上海玻璃博物馆,0,舒适,2018/7/4 22:59
602412,上海老码头景区,427,舒适,2018/7/4 22:59
602413,上海鲁迅公园,1346,舒适,2018/7/4 22:59
602414,上海辰山植物园,44,舒适,2018/7/4 22:59
602415,上海影视乐园,256,舒适,2018/7/4 22:59
602416,中国航海博物馆,43,舒适,2018/7/4 22:58
602417,上海植物园,5997,舒适,2018/7/4 22:58
602418,上海植物园,5997,舒适,2018/7/4 22:57
602419,上海田子坊景区,2008,较舒适,2018/7/4 22:57
602420,上海鲁迅公园,1343,舒适,2018/7/4 22:57
602421,上海植物园,5997,舒适,2018/7/4 22:56
602422,上海月湖雕塑公园,0,舒适,2018/7/4 22:56
602423,上海老码头景区,304,舒适,2018/7/4 22:56
602424,上海科技馆,0,舒适,2018/7/4 22:56
602425,上海召稼楼景区,71,舒适,2018/7/4 22:56
602426,上海大观园,3,舒适,2018/7/4 22:56
602427,周浦花海,0,舒适,2018/7/4 22:56
602428,上海古猗园,0,舒适,2018/7/4 22:56
602429,上海召稼楼景区,71,舒适,2018/7/4 22:56
602430,上海影视乐园,200,舒适,2018/7/4 22:56
602431,上海植物园,5997,舒适,2018/7/4 22:55
602432,上海鲁迅公园,1340,舒适,2018/7/4 22:55
602433,上海海湾国家森林公园,344,舒适,2018/7/4 22:55
602434,上海和平公园,1478,舒适,2018/7/4 22:55
602435,朱家角古镇,436,舒适,2018/7/4 22:55
602436,东方假日田园,0,舒适,2018/7/4 22:55
602437,上海国际时尚中心,333,舒适,2018/7/4 22:55
602438,上海植物园,5997,舒适,2018/7/4 22:54
602439,上海影视乐园,256,舒适,2018/7/4 22:54
602440,上海世纪公园,293,舒适,2018/7/4 22:54
602441,上海长风公园,0,舒适,2018/7/4 22:54
602442,上海玻璃博物馆,0,舒适,2018/7/4 22:54
602443,上海老码头景区,481,舒适,2018/7/4 22:53
602444,上海鲁迅公园,1340,舒适,2018/7/4 22:53
602445,上海田子坊景区,2002,较舒适,2018/7/4 22:52
602446,上海植物园,5997,舒适,2018/7/4 22:52
602447,上海植物园,5997,舒适,2018/7/4 22:51
602448,上海鲁迅公园,1340,舒适,2018/7/4 22:51
602449,上海月湖雕塑公园,0,舒适,2018/7/4 22:51
602450,上海科技馆,0,舒适,2018/7/4 22:51
602451,上海召稼楼景区,71,舒适,2018/7/4 22:51
602452,上海召稼楼景区,71,舒适,2018/7/4 22:51
602453,上海大观园,3,舒适,2018/7/4 22:51
602454,上海古猗园,0,舒适,2018/7/4 22:51
602455,上海召稼楼景区,71,舒适,2018/7/4 22:51
602456,上海影视乐园,200,舒适,2018/7/4 22:51
602457,上海老码头景区,215,舒适,2018/7/4 22:50
602458,上海植物园,5997,舒适,2018/7/4 22:50
602459,东方假日田园,0,舒适,2018/7/4 22:50
602460,上海玻璃博物馆,0,舒适,2018/7/4 22:49
602461,上海植物园,5997,舒适,2018/7/4 22:49
602462,中国航海博物馆,43,舒适,2018/7/4 22:49
602463,上海鲁迅公园,1338,舒适,2018/7/4 22:49
602464,上海植物园,5997,舒适,2018/7/4 22:48
602465,上海影视乐园,256,舒适,2018/7/4 22:48
602466,上海植物园,5997,舒适,2018/7/4 22:47
602467,上海老码头景区,392,舒适,2018/7/4 22:47
602468,上海鲁迅公园,1337,舒适,2018/7/4 22:47
602469,上海古猗园,0,舒适,2018/7/4 22:47
602470,上海召稼楼景区,71,舒适,2018/7/4 22:46
602471,上海植物园,5997,舒适,2018/7/4 22:46
602472,上海月湖雕塑公园,0,舒适,2018/7/4 22:46
602473,上海影视乐园,200,舒适,2018/7/4 22:46
602474,上海召稼楼景区,71,舒适,2018/7/4 22:46
602475,上海田子坊景区,1983,舒适,2018/7/4 22:46
602476,上海大观园,3,舒适,2018/7/4 22:46
602477,周浦花海,0,舒适,2018/7/4 22:46
602478,上海科技馆,0,舒适,2018/7/4 22:46
602479,上海植物园,5997,舒适,2018/7/4 22:45
602480,上海和平公园,1478,舒适,2018/7/4 22:45
602481,东方假日田园,0,舒适,2018/7/4 22:45
602482,上海嘉定州桥,810,舒适,2018/7/4 22:45
602483,上海鲁迅公园,1337,舒适,2018/7/4 22:45
602484,上海植物园,5997,舒适,2018/7/4 22:44
602485,上海玻璃博物馆,0,舒适,2018/7/4 22:44
602486,上海世纪公园,293,舒适,2018/7/4 22:44
602487,上海辰山植物园,44,舒适,2018/7/4 22:44
602488,上海老码头景区,270,舒适,2018/7/4 22:44
602489,上海植物园,5997,舒适,2018/7/4 22:43
602490,上海影视乐园,256,舒适,2018/7/4 22:43
602491,上海鲁迅公园,1337,舒适,2018/7/4 22:43
602492,上海植物园,5997,舒适,2018/7/4 22:42
602493,上海田子坊景区,1994,舒适,2018/7/4 22:41
602494,上海鲁迅公园,1337,舒适,2018/7/4 22:41
602495,上海月湖雕塑公园,0,舒适,2018/7/4 22:41
602496,上海召稼楼景区,71,舒适,2018/7/4 22:41
602497,上海影视乐园,200,舒适,2018/7/4 22:41
602498,上海召稼楼景区,71,舒适,2018/7/4 22:41
602499,上海科技馆,0,舒适,2018/7/4 22:41
602500,上海植物园,5997,舒适,2018/7/4 22:41
602501,上海大观园,3,舒适,2018/7/4 22:41
602502,上海古猗园,0,舒适,2018/7/4 22:41
602503,上海召稼楼景区,71,舒适,2018/7/4 22:41
602504,上海老码头景区,447,舒适,2018/7/4 22:41
602505,上海海湾国家森林公园,344,舒适,2018/7/4 22:40
602506,上海植物园,5997,舒适,2018/7/4 22:40
602507,中国航海博物馆,43,舒适,2018/7/4 22:40
602508,东方假日田园,0,舒适,2018/7/4 22:40
602509,上海玻璃博物馆,0,舒适,2018/7/4 22:39
602510,上海长风公园,0,舒适,2018/7/4 22:39
602511,上海鲁迅公园,1336,舒适,2018/7/4 22:39
602512,上海老码头景区,324,舒适,2018/7/4 22:38
602513,上海植物园,5997,舒适,2018/7/4 22:38
602514,上海影视乐园,256,舒适,2018/7/4 22:38
602515,上海植物园,5997,舒适,2018/7/4 22:37
602516,上海鲁迅公园,1335,舒适,2018/7/4 22:37
602517,上海月湖雕塑公园,0,舒适,2018/7/4 22:36
602518,上海影视乐园,200,舒适,2018/7/4 22:36
602519,上海科技馆,0,舒适,2018/7/4 22:36
602520,上海植物园,5997,舒适,2018/7/4 22:36
602521,周浦花海,0,舒适,2018/7/4 22:36
602522,上海古猗园,0,舒适,2018/7/4 22:36
602523,上海大观园,3,舒适,2018/7/4 22:36
602524,上海老码头景区,201,舒适,2018/7/4 22:35
602525,上海田子坊景区,1991,舒适,2018/7/4 22:35
602526,朱家角古镇,431,舒适,2018/7/4 22:35
602527,东方假日田园,0,舒适,2018/7/4 22:35
602528,上海鲁迅公园,1335,舒适,2018/7/4 22:35
602529,上海召稼楼景区,71,舒适,2018/7/4 22:35
602530,上海和平公园,1478,舒适,2018/7/4 22:35
602531,上海植物园,5997,舒适,2018/7/4 22:35
602532,上海召稼楼景区,71,舒适,2018/7/4 22:35
602533,上海世纪公园,293,舒适,2018/7/4 22:34
602534,上海玻璃博物馆,0,舒适,2018/7/4 22:34
602535,上海植物园,5997,舒适,2018/7/4 22:34
602536,上海植物园,5997,舒适,2018/7/4 22:33
602537,上海影视乐园,256,舒适,2018/7/4 22:33
602538,上海鲁迅公园,1334,舒适,2018/7/4 22:33
602539,上海植物园,5997,舒适,2018/7/4 22:32
602540,上海古猗园,0,舒适,2018/7/4 22:32
602541,上海老码头景区,235,舒适,2018/7/4 22:32
602542,上海植物园,5997,舒适,2018/7/4 22:31
602543,上海月湖雕塑公园,0,舒适,2018/7/4 22:31
602544,上海影视乐园,200,舒适,2018/7/4 22:31
602545,上海大观园,3,舒适,2018/7/4 22:31
602546,上海科技馆,0,舒适,2018/7/4 22:31
602547,中国航海博物馆,43,舒适,2018/7/4 22:31
602548,上海鲁迅公园,1334,舒适,2018/7/4 22:31
602549,上海植物园,5997,舒适,2018/7/4 22:30
602550,上海鲜花港,11,舒适,2018/7/4 22:30
602551,上海市青少年校外活动营地——东方绿舟,2829,舒适,2018/7/4 22:30
602552,碧海金沙景区,0,舒适,2018/7/4 22:30
602553,上海花米庄行乡村旅游景区,0,舒适,2018/7/4 22:30
602554,上海玉穗绿苑,0,舒适,2018/7/4 22:30
602555,上海中医药博物馆,117,舒适,2018/7/4 22:30
602556,上海嘉定州桥,854,舒适,2018/7/4 22:30
602557,上海都市菜园景区,27,舒适,2018/7/4 22:30
602558,东方假日田园,0,舒适,2018/7/4 22:30
602559,上海召稼楼景区,71,舒适,2018/7/4 22:30
602560,上海召稼楼景区,71,舒适,2018/7/4 22:30
602561,上海玻璃博物馆,0,舒适,2018/7/4 22:29
602562,上海老码头景区,412,舒适,2018/7/4 22:29
602563,上海植物园,5997,舒适,2018/7/4 22:29
602564,上海辰山植物园,44,舒适,2018/7/4 22:29
602565,上海田子坊景区,1968,舒适,2018/7/4 22:29
602566,上海鲁迅公园,1335,舒适,2018/7/4 22:29
602567,上海影视乐园,256,舒适,2018/7/4 22:28
602568,上海植物园,5997,舒适,2018/7/4 22:27
602569,上海鲁迅公园,1335,舒适,2018/7/4 22:27
602570,上海影视乐园,200,舒适,2018/7/4 22:26
602571,上海老码头景区,290,舒适,2018/7/4 22:26
602572,上海科技馆,0,舒适,2018/7/4 22:26
602573,上海植物园,5997,舒适,2018/7/4 22:26
602574,周浦花海,0,舒适,2018/7/4 22:26
602575,上海古猗园,0,舒适,2018/7/4 22:26
602576,上海大观园,3,舒适,2018/7/4 22:26
602577,东方假日田园,0,舒适,2018/7/4 22:25
602578,上海月湖雕塑公园,0,舒适,2018/7/4 22:25
602579,上海召稼楼景区,71,舒适,2018/7/4 22:25
602580,上海召稼楼景区,71,舒适,2018/7/4 22:25
602581,上海植物园,5997,舒适,2018/7/4 22:25
602582,上海海湾国家森林公园,344,舒适,2018/7/4 22:25
602583,上海召稼楼景区,71,舒适,2018/7/4 22:25
602584,上海和平公园,1478,舒适,2018/7/4 22:25
602585,上海鲁迅公园,1336,舒适,2018/7/4 22:25
602586,上海世纪公园,293,舒适,2018/7/4 22:24
602587,上海玻璃博物馆,0,舒适,2018/7/4 22:24
602588,上海植物园,5997,舒适,2018/7/4 22:24
602589,上海长风公园,0,舒适,2018/7/4 22:24
602590,上海田子坊景区,1966,舒适,2018/7/4 22:24
602591,上海鲁迅公园,1338,舒适,2018/7/4 22:23
602592,上海老码头景区,467,舒适,2018/7/4 22:23
602593,上海植物园,5997,舒适,2018/7/4 22:23
602594,上海影视乐园,256,舒适,2018/7/4 22:23
602595,上海植物园,5997,舒适,2018/7/4 22:22
602596,上海植物园,5997,舒适,2018/7/4 22:21
602597,上海影视乐园,200,舒适,2018/7/4 22:21
602598,上海古猗园,0,舒适,2018/7/4 22:21
602599,上海鲁迅公园,1338,舒适,2018/7/4 22:21
602600,上海大观园,3,舒适,2018/7/4 22:21
602601,上海科技馆,0,舒适,2018/7/4 22:21
602602,上海召稼楼景区,71,舒适,2018/7/4 22:20
602603,上海植物园,5997,舒适,2018/7/4 22:20
602604,上海召稼楼景区,71,舒适,2018/7/4 22:20
602605,东方假日田园,0,舒适,2018/7/4 22:20
602606,上海月湖雕塑公园,0,舒适,2018/7/4 22:20
602607,上海老码头景区,344,舒适,2018/7/4 22:20
602608,上海植物园,5997,舒适,2018/7/4 22:19
602609,中国航海博物馆,43,舒适,2018/7/4 22:19
602610,上海鲁迅公园,1337,舒适,2018/7/4 22:19
602611,上海玻璃博物馆,0,舒适,2018/7/4 22:19
602612,上海植物园,5997,舒适,2018/7/4 22:18
602613,上海田子坊景区,1950,舒适,2018/7/4 22:18
602614,上海影视乐园,256,舒适,2018/7/4 22:18
602615,上海植物园,5997,舒适,2018/7/4 22:17
602616,上海鲁迅公园,1339,舒适,2018/7/4 22:17
602617,上海老码头景区,221,舒适,2018/7/4 22:17
602618,上海植物园,5997,舒适,2018/7/4 22:16
602619,上海影视乐园,200,舒适,2018/7/4 22:16
602620,上海古猗园,0,舒适,2018/7/4 22:16
602621,上海大观园,3,舒适,2018/7/4 22:16
602622,周浦花海,0,舒适,2018/7/4 22:16
602623,上海科技馆,0,舒适,2018/7/4 22:16
602624,上海鲁迅公园,1339,舒适,2018/7/4 22:15
602625,上海嘉定州桥,876,舒适,2018/7/4 22:15
602626,上海国际旅游度假区,7686,舒适,2018/7/4 22:15
602627,朱家角古镇,429,舒适,2018/7/4 22:15
602628,上海召稼楼景区,71,舒适,2018/7/4 22:15
602629,东方假日田园,0,舒适,2018/7/4 22:15
602630,上海召稼楼景区,71,舒适,2018/7/4 22:15
602631,上海和平公园,1478,舒适,2018/7/4 22:15
602632,上海召稼楼景区,71,舒适,2018/7/4 22:15
602633,上海月湖雕塑公园,0,舒适,2018/7/4 22:15
602634,上海玻璃博物馆,0,舒适,2018/7/4 22:14
602635,上海世纪公园,293,舒适,2018/7/4 22:14
602636,上海植物园,5997,舒适,2018/7/4 22:14
602637,上海辰山植物园,44,舒适,2018/7/4 22:14
602638,上海田子坊景区,1954,舒适,2018/7/4 22:13
602639,上海鲁迅公园,1338,舒适,2018/7/4 22:13
602640,上海植物园,5997,舒适,2018/7/4 22:13
602641,上海老码头景区,255,舒适,2018/7/4 22:13
602642,上海影视乐园,256,舒适,2018/7/4 22:13
602643,上海植物园,5997,舒适,2018/7/4 22:12
602644,上海古猗园,0,舒适,2018/7/4 22:11
602645,上海植物园,5997,舒适,2018/7/4 22:11
602646,上海大观园,3,舒适,2018/7/4 22:11
602647,上海鲁迅公园,1338,舒适,2018/7/4 22:11
602648,上海召稼楼景区,71,舒适,2018/7/4 22:10
602649,上海召稼楼景区,71,舒适,2018/7/4 22:10
602650,上海海湾国家森林公园,344,舒适,2018/7/4 22:10
602651,上海月湖雕塑公园,0,舒适,2018/7/4 22:10
602652,上海植物园,5997,舒适,2018/7/4 22:10
602653,东方假日田园,0,舒适,2018/7/4 22:10
602654,上海科技馆,0,舒适,2018/7/4 22:10
602655,上海老码头景区,433,舒适,2018/7/4 22:10
602656,上海影视乐园,200,舒适,2018/7/4 22:10
602657,中国航海博物馆,43,舒适,2018/7/4 22:09
602658,上海植物园,5997,舒适,2018/7/4 22:09
602659,上海长风公园,0,舒适,2018/7/4 22:09
602660,上海鲁迅公园,1338,舒适,2018/7/4 22:09
602661,上海国际旅游度假区,7686,舒适,2018/7/4 22:09
602662,上海玻璃博物馆,0,舒适,2018/7/4 22:09
602663,上海影视乐园,256,舒适,2018/7/4 22:08
602664,上海植物园,5997,舒适,2018/7/4 22:08
602665,上海植物园,5997,舒适,2018/7/4 22:07
602666,上海老码头景区,310,舒适,2018/7/4 22:07
602667,上海田子坊景区,1897,舒适,2018/7/4 22:07
602668,上海鲁迅公园,1338,舒适,2018/7/4 22:07
602669,上海植物园,5997,舒适,2018/7/4 22:06
602670,上海古猗园,0,舒适,2018/7/4 22:06
602671,周浦花海,0,舒适,2018/7/4 22:06
602672,上海大观园,3,舒适,2018/7/4 22:06
602673,上海和平公园,1478,舒适,2018/7/4 22:05
602674,上海植物园,5997,舒适,2018/7/4 22:05
602675,上海召稼楼景区,71,舒适,2018/7/4 22:05
602676,上海鲁迅公园,1337,舒适,2018/7/4 22:05
602677,上海召稼楼景区,71,舒适,2018/7/4 22:05
602678,上海影视乐园,200,舒适,2018/7/4 22:05
602679,上海科技馆,0,舒适,2018/7/4 22:05
602680,东方假日田园,0,舒适,2018/7/4 22:05
602681,上海召稼楼景区,71,舒适,2018/7/4 22:05
602682,上海月湖雕塑公园,0,舒适,2018/7/4 22:05
602683,上海玻璃博物馆,0,舒适,2018/7/4 22:04
602684,上海世纪公园,293,舒适,2018/7/4 22:04
602685,上海老码头景区,487,舒适,2018/7/4 22:04
602686,上海植物园,5997,舒适,2018/7/4 22:03
602687,上海影视乐园,256,舒适,2018/7/4 22:03
602688,上海鲁迅公园,1338,舒适,2018/7/4 22:03
602689,上海环球金融中心观光厅,142,舒适,2018/7/4 22:02
602690,上海国际旅游度假区--星愿公园,0,舒适,2018/7/4 22:02
602691,上海植物园,5997,舒适,2018/7/4 22:02
602692,上海国际旅游度假区--迪士尼乐园,0,舒适,2018/7/4 22:02
602693,上海鲁迅公园,1338,舒适,2018/7/4 22:01
602694,上海田子坊景区,1822,舒适,2018/7/4 22:01
602695,上海植物园,5997,舒适,2018/7/4 22:01
602696,上海大观园,3,舒适,2018/7/4 22:01
602697,上海古猗园,0,舒适,2018/7/4 22:01
602698,上海老码头景区,364,舒适,2018/7/4 22:01
602699,上海玉穗绿苑,0,舒适,2018/7/4 22:00
602700,上海花米庄行乡村旅游景区,0,舒适,2018/7/4 22:00
602701,上海月湖雕塑公园,0,舒适,2018/7/4 22:00
602702,上海中医药博物馆,117,舒适,2018/7/4 22:00
602703,上海都市菜园景区,27,舒适,2018/7/4 22:00
602704,上海影视乐园,200,舒适,2018/7/4 22:00
602705,上海科技馆,0,舒适,2018/7/4 22:00
602706,东方假日田园,0,舒适,2018/7/4 22:00
602707,中国航海博物馆,43,舒适,2018/7/4 22:00
602708,上海召稼楼景区,71,舒适,2018/7/4 22:00
602709,上海召稼楼景区,71,舒适,2018/7/4 22:00
602710,上海植物园,5997,舒适,2018/7/4 22:00
602711,上海鲜花港,11,舒适,2018/7/4 22:00
602712,上海市青少年校外活动营地——东方绿舟,2829,舒适,2018/7/4 22:00
602713,碧海金沙景区,0,舒适,2018/7/4 22:00
602714,上海嘉定州桥,962,舒适,2018/7/4 22:00
602715,上海玻璃博物馆,0,舒适,2018/7/4 21:59
602716,上海植物园,5997,舒适,2018/7/4 21:59
602717,上海辰山植物园,44,舒适,2018/7/4 21:59
602718,上海鲁迅公园,1338,舒适,2018/7/4 21:59
602719,上海影视乐园,256,舒适,2018/7/4 21:58
602720,上海植物园,5997,舒适,2018/7/4 21:58
602721,上海老码头景区,241,舒适,2018/7/4 21:58
602722,上海鲁迅公园,1338,舒适,2018/7/4 21:57
602723,上海植物园,5997,舒适,2018/7/4 21:57
602724,上海植物园,5997,舒适,2018/7/4 21:56
602725,上海M50创意园,678,舒适,2018/7/4 21:56
602726,上海田子坊景区,1802,舒适,2018/7/4 21:56
602727,上海古猗园,0,舒适,2018/7/4 21:56
602728,上海大观园,3,舒适,2018/7/4 21:56
602729,周浦花海,0,舒适,2018/7/4 21:56
602730,上海海洋水族馆,0,舒适,2018/7/4 21:56
602731,上海和平公园,1477,舒适,2018/7/4 21:55
602732,上海植物园,5997,舒适,2018/7/4 21:55
602733,上海召稼楼景区,71,舒适,2018/7/4 21:55
602734,上海鲁迅公园,1338,舒适,2018/7/4 21:55
602735,上海月湖雕塑公园,0,舒适,2018/7/4 21:55
602736,上海影视乐园,200,舒适,2018/7/4 21:55
602737,上海召稼楼景区,71,舒适,2018/7/4 21:55
602738,上海国际时尚中心,436,舒适,2018/7/4 21:55
602739,朱家角古镇,433,舒适,2018/7/4 21:55
602740,上海科技馆,0,舒适,2018/7/4 21:55
602741,上海老码头景区,275,舒适,2018/7/4 21:55
602742,东方假日田园,0,舒适,2018/7/4 21:55
602743,上海海湾国家森林公园,344,舒适,2018/7/4 21:55
602744,上海玻璃博物馆,0,舒适,2018/7/4 21:54
602745,上海世纪公园,293,舒适,2018/7/4 21:54
602746,上海长风公园,0,舒适,2018/7/4 21:54
602747,上海植物园,5997,舒适,2018/7/4 21:53
602748,上海鲁迅公园,1338,舒适,2018/7/4 21:53
602749,上海影视乐园,256,舒适,2018/7/4 21:53
602750,上海老码头景区,453,舒适,2018/7/4 21:52
602751,上海植物园,5997,舒适,2018/7/4 21:52
602752,上海植物园,5997,舒适,2018/7/4 21:51
602753,上海古猗园,0,舒适,2018/7/4 21:51
602754,上海大观园,3,舒适,2018/7/4 21:51
602755,上海鲁迅公园,1338,舒适,2018/7/4 21:51
602756,上海植物园,5997,舒适,2018/7/4 21:50
602757,上海月湖雕塑公园,0,舒适,2018/7/4 21:50
602758,上海影视乐园,200,舒适,2018/7/4 21:50
602759,上海田子坊景区,2254,较舒适,2018/7/4 21:50
602760,上海召稼楼景区,71,舒适,2018/7/4 21:50
602761,东方假日田园,0,舒适,2018/7/4 21:50
602762,上海召稼楼景区,71,舒适,2018/7/4 21:50
602763,上海召稼楼景区,71,舒适,2018/7/4 21:50
602764,上海科技馆,0,舒适,2018/7/4 21:50
602765,上海植物园,5997,舒适,2018/7/4 21:49
602766,上海老码头景区,330,舒适,2018/7/4 21:49
602767,上海鲁迅公园,1339,舒适,2018/7/4 21:49
602768,上海玻璃博物馆,0,舒适,2018/7/4 21:49
602769,上海植物园,5997,舒适,2018/7/4 21:48
602770,中国航海博物馆,43,舒适,2018/7/4 21:48
602771,上海鲁迅公园,1340,舒适,2018/7/4 21:47
602772,上海植物园,5997,舒适,2018/7/4 21:47
602773,上海影视乐园,256,舒适,2018/7/4 21:47
602774,上海老码头景区,207,舒适,2018/7/4 21:46
602775,上海大观园,3,舒适,2018/7/4 21:46
602776,上海植物园,5997,舒适,2018/7/4 21:46
602777,上海古猗园,0,舒适,2018/7/4 21:46
602778,周浦花海,0,舒适,2018/7/4 21:46
602779,锦江乐园,66,舒适,2018/7/4 21:45
602780,锦江乐园,66,舒适,2018/7/4 21:45
602781,上海影视乐园,200,舒适,2018/7/4 21:45
602782,上海嘉定州桥,992,舒适,2018/7/4 21:45
602783,上海鲁迅公园,1341,舒适,2018/7/4 21:45
602784,上海植物园,5997,舒适,2018/7/4 21:45
602785,东方假日田园,0,舒适,2018/7/4 21:45
602786,上海召稼楼景区,71,舒适,2018/7/4 21:45
602787,上海召稼楼景区,71,舒适,2018/7/4 21:45
602788,上海和平公园,1476,舒适,2018/7/4 21:45
602789,上海科技馆,0,舒适,2018/7/4 21:45
602790,上海世纪公园,293,舒适,2018/7/4 21:44
602791,上海植物园,5997,舒适,2018/7/4 21:44
602792,上海月湖雕塑公园,0,舒适,2018/7/4 21:44
602793,上海辰山植物园,44,舒适,2018/7/4 21:44
602794,上海田子坊景区,2215,较舒适,2018/7/4 21:44
602795,上海玻璃博物馆,0,舒适,2018/7/4 21:44
602796,上海植物园,5997,舒适,2018/7/4 21:43
602797,上海老码头景区,384,舒适,2018/7/4 21:43
602798,上海鲁迅公园,1343,舒适,2018/7/4 21:43
602799,上海影视乐园,256,舒适,2018/7/4 21:42
602800,上海古猗园,0,舒适,2018/7/4 21:42
602801,上海植物园,5997,舒适,2018/7/4 21:41
602802,上海大观园,3,舒适,2018/7/4 21:41
602803,上海鲁迅公园,1344,舒适,2018/7/4 21:41
602804,上海植物园,5997,舒适,2018/7/4 21:40
602805,上海影视乐园,200,舒适,2018/7/4 21:40
602806,上海科技馆,0,舒适,2018/7/4 21:40
602807,上海海湾国家森林公园,344,舒适,2018/7/4 21:40
602808,上海召稼楼景区,71,舒适,2018/7/4 21:40
602809,东方假日田园,0,舒适,2018/7/4 21:40
602810,上海召稼楼景区,71,舒适,2018/7/4 21:40
602811,上海召稼楼景区,71,舒适,2018/7/4 21:40
602812,上海老码头景区,262,舒适,2018/7/4 21:40
602813,上海植物园,5997,舒适,2018/7/4 21:39
602814,上海田子坊景区,2172,较舒适,2018/7/4 21:39
602815,上海玻璃博物馆,0,舒适,2018/7/4 21:39
602816,中国航海博物馆,43,舒适,2018/7/4 21:39
602817,上海长风公园,0,舒适,2018/7/4 21:39
602818,上海月湖雕塑公园,0,舒适,2018/7/4 21:39
602819,上海鲁迅公园,1346,舒适,2018/7/4 21:39
602820,上海植物园,5997,舒适,2018/7/4 21:38
602821,上海鲁迅公园,1346,舒适,2018/7/4 21:37
602822,上海植物园,5997,舒适,2018/7/4 21:37
602823,上海影视乐园,256,舒适,2018/7/4 21:37
602824,上海老码头景区,296,舒适,2018/7/4 21:37
602825,上海大观园,3,舒适,2018/7/4 21:36
602826,上海植物园,5997,舒适,2018/7/4 21:36
602827,上海古猗园,0,舒适,2018/7/4 21:36
602828,周浦花海,0,舒适,2018/7/4 21:36
602829,上海科技馆,0,舒适,2018/7/4 21:35
602830,上海鲁迅公园,1346,舒适,2018/7/4 21:35
602831,朱家角古镇,433,舒适,2018/7/4 21:35
